Iter,Loss,L2
3.284000000000000000e+03,5.000727833248674870e-05,2.698898315429687500e-02,7.748125791549682617e-01
3.285000000000000000e+03,4.999888915335759521e-05,2.723932266235351562e-02,7.848116755485534668e-01
3.286000000000000000e+03,4.999446537112817168e-05,3.001689910888671875e-02,7.819735407829284668e-01
3.287000000000000000e+03,4.998866643290966749e-05,3.118515014648437500e-02,7.792305946350097656e-01
3.288000000000000000e+03,4.997805808670818806e-05,3.247261047363281250e-02,7.717404365539550781e-01
3.289000000000000000e+03,4.996884308638982475e-05,2.993345260620117188e-02,7.694290280342102051e-01
3.290000000000000000e+03,4.996146162739023566e-05,3.026723861694335938e-02,7.695753574371337891e-01
3.291000000000000000e+03,4.995487324777059257e-05,3.336668014526367188e-02,7.675126194953918457e-01
3.292000000000000000e+03,4.995137715013697743e-05,3.814697265625000000e-02,7.664520144462585449e-01
3.293000000000000000e+03,4.994761548005044460e-05,4.086494445800781250e-02,7.603955268859863281e-01
3.294000000000000000e+03,4.994262053514830768e-05,4.076957702636718750e-02,7.484873533248901367e-01
3.295000000000000000e+03,4.993875336367636919e-05,4.076957702636718750e-02,7.362793087959289551e-01
3.296000000000000000e+03,4.994239134248346090e-05,3.167390823364257812e-02,7.022737860679626465e-01
3.297000000000000000e+03,4.993245602236129344e-05,3.670454025268554688e-02,7.211015820503234863e-01
3.298000000000000000e+03,4.992223693989217281e-05,3.286600112915039062e-02,7.015569806098937988e-01
3.299000000000000000e+03,4.990939487470313907e-05,2.683401107788085938e-02,6.805787086486816406e-01
3.300000000000000000e+03,4.989803346688859165e-05,2.195835113525390625e-02,6.665566563606262207e-01
3.301000000000000000e+03,4.988654472981579602e-05,1.661777496337890625e-02,6.541218757629394531e-01
3.302000000000000000e+03,4.988466025679372251e-05,1.521110534667968750e-02,6.408385634422302246e-01
3.303000000000000000e+03,4.988052751286886632e-05,1.400709152221679688e-02,6.326315999031066895e-01
3.304000000000000000e+03,4.987146530766040087e-05,1.430511474609375000e-02,6.524980068206787109e-01
3.305000000000000000e+03,4.986578642274253070e-05,1.311302185058593750e-02,6.442837715148925781e-01
3.306000000000000000e+03,4.985995474271476269e-05,6.532669067382812500e-03,6.399168968200683594e-01
3.307000000000000000e+03,4.985534178558737040e-05,1.984834671020507812e-03,6.375689506530761719e-01
3.308000000000000000e+03,4.985132181900553405e-05,7.581710815429687500e-03,6.450079083442687988e-01
3.309000000000000000e+03,4.984683255315758288e-05,1.811385154724121094e-02,6.377152204513549805e-01
3.310000000000000000e+03,4.986020940123125911e-05,3.459453582763671875e-02,6.711209416389465332e-01
3.311000000000000000e+03,4.984107363270595670e-05,2.409219741821289062e-02,6.498062610626220703e-01
3.312000000000000000e+03,4.983248800272122025e-05,1.952648162841796875e-02,6.519201397895812988e-01
3.313000000000000000e+03,4.982525206287391484e-05,1.882314682006835938e-02,6.416504979133605957e-01
3.314000000000000000e+03,4.981709571438841522e-05,1.966357231140136719e-02,6.296984553337097168e-01
3.315000000000000000e+03,4.981016536476090550e-05,2.372860908508300781e-02,6.183242201805114746e-01
3.316000000000000000e+03,4.980314770364202559e-05,2.799630165100097656e-02,6.073450446128845215e-01
3.317000000000000000e+03,4.979981895303353667e-05,2.864003181457519531e-02,6.036950945854187012e-01
3.318000000000000000e+03,4.979659570381045341e-05,2.835392951965332031e-02,6.045581698417663574e-01
3.319000000000000000e+03,4.979377990821376443e-05,3.100633621215820312e-02,6.073962450027465820e-01
3.320000000000000000e+03,4.978797005605883896e-05,3.666281700134277344e-02,6.132918000221252441e-01
3.321000000000000000e+03,4.978402648703195155e-05,3.090500831604003906e-02,6.202992200851440430e-01
3.322000000000000000e+03,4.977498610969632864e-05,3.181695938110351562e-02,6.171832084655761719e-01
3.323000000000000000e+03,4.977064236300066113e-05,3.336071968078613281e-02,6.057577729225158691e-01
3.324000000000000000e+03,4.976656418875791132e-05,3.712177276611328125e-02,6.089249849319458008e-01
3.325000000000000000e+03,5.107160177431069314e-05,7.566809654235839844e-02,6.663153171539306641e-01
3.326000000000000000e+03,4.976522177457809448e-05,3.862977027893066406e-02,6.111778616905212402e-01
3.327000000000000000e+03,4.976053605787456036e-05,3.720521926879882812e-02,6.073450446128845215e-01
3.328000000000000000e+03,4.975087722414173186e-05,3.568530082702636719e-02,6.015372276306152344e-01
3.329000000000000000e+03,4.974056355422362685e-05,3.468394279479980469e-02,6.034098267555236816e-01
3.330000000000000000e+03,4.973084651282988489e-05,3.880858421325683594e-02,6.148278713226318359e-01
3.331000000000000000e+03,4.972464375896379352e-05,4.007816314697265625e-02,6.242271065711975098e-01
3.332000000000000000e+03,4.972103488398715854e-05,4.217624664306640625e-02,6.218352317810058594e-01
3.333000000000000000e+03,4.971831003786064684e-05,4.119873046875000000e-02,6.231738328933715820e-01
3.334000000000000000e+03,4.971464659320190549e-05,3.986358642578125000e-02,6.172709465026855469e-01
3.335000000000000000e+03,4.971056114300154150e-05,3.969073295593261719e-02,6.055164337158203125e-01
3.336000000000000000e+03,4.970647205482237041e-05,4.130005836486816406e-02,5.954515337944030762e-01
3.337000000000000000e+03,4.970237932866439223e-05,4.413723945617675781e-02,5.872445702552795410e-01
3.338000000000000000e+03,4.970014560967683792e-05,4.610419273376464844e-02,5.845600962638854980e-01
3.339000000000000000e+03,4.969519432052038610e-05,4.727840423583984375e-02,5.850867629051208496e-01
3.340000000000000000e+03,4.968985376763157547e-05,4.763603210449218750e-02,5.874347686767578125e-01
3.341000000000000000e+03,4.968297434970736504e-05,4.581809043884277344e-02,5.913699865341186523e-01
3.342000000000000000e+03,4.967773202224634588e-05,4.399418830871582031e-02,5.908433198928833008e-01
3.343000000000000000e+03,4.967022687196731567e-05,4.278421401977539062e-02,5.848453640937805176e-01
3.344000000000000000e+03,4.966498818248510361e-05,4.448294639587402344e-02,5.741953253746032715e-01
3.345000000000000000e+03,4.965993139194324613e-05,4.783868789672851562e-02,5.617751479148864746e-01
3.346000000000000000e+03,4.965507469023577869e-05,5.038976669311523438e-02,5.511763095855712891e-01
3.347000000000000000e+03,4.965253538102842867e-05,5.289316177368164062e-02,5.496402382850646973e-01
3.348000000000000000e+03,4.965028347214683890e-05,5.143284797668457031e-02,5.513226389884948730e-01
3.349000000000000000e+03,4.964917025063186884e-05,4.990696907043457031e-02,5.529976487159729004e-01
3.350000000000000000e+03,4.964822801412083209e-05,4.887580871582031250e-02,5.547239184379577637e-01
3.351000000000000000e+03,4.964557592757046223e-05,4.633665084838867188e-02,5.555431246757507324e-01
3.352000000000000000e+03,4.964258187101222575e-05,4.805326461791992188e-02,5.538241863250732422e-01
3.353000000000000000e+03,4.964004256180487573e-05,4.850029945373535156e-02,5.507447123527526855e-01
3.354000000000000000e+03,4.963623359799385071e-05,4.793405532836914062e-02,5.459536910057067871e-01
3.355000000000000000e+03,4.963258106727153063e-05,4.711151123046875000e-02,5.395826697349548340e-01
3.356000000000000000e+03,4.962810999131761491e-05,4.367828369140625000e-02,5.319535732269287109e-01
3.357000000000000000e+03,4.962318053003400564e-05,3.952980041503906250e-02,5.223714709281921387e-01
3.358000000000000000e+03,4.961928789271041751e-05,3.446936607360839844e-02,5.175291895866394043e-01
3.359000000000000000e+03,4.961335798725485802e-05,2.869963645935058594e-02,5.166660547256469727e-01
3.360000000000000000e+03,4.960630030836910009e-05,2.868175506591796875e-02,5.229420065879821777e-01
3.361000000000000000e+03,4.960105798090808094e-05,2.706646919250488281e-02,5.228908061981201172e-01
3.362000000000000000e+03,4.959570287610404193e-05,1.988410949707031250e-02,5.211718678474426270e-01
3.363000000000000000e+03,4.959167563356459141e-05,1.580715179443359375e-02,5.172877907752990723e-01
3.364000000000000000e+03,4.959490979672409594e-05,2.503395080566406250e-03,4.993670582771301270e-01
3.365000000000000000e+03,4.958999852533452213e-05,8.767843246459960938e-03,5.103828310966491699e-01
3.366000000000000000e+03,4.958561476087197661e-05,5.298852920532226562e-03,5.109168291091918945e-01
3.367000000000000000e+03,4.957958299200981855e-05,3.987550735473632812e-03,5.034339427947998047e-01
3.368000000000000000e+03,4.957627243129536510e-05,3.892183303833007812e-03,5.077056884765625000e-01
3.369000000000000000e+03,4.956989141646772623e-05,4.118680953979492188e-03,5.062135457992553711e-01
3.370000000000000000e+03,4.956521297572180629e-05,2.789497375488281250e-03,5.090881586074829102e-01
3.371000000000000000e+03,4.956149496138095856e-05,4.577636718750000000e-03,5.060233473777770996e-01
3.372000000000000000e+03,4.955734402756206691e-05,7.426738739013671875e-03,5.016126632690429688e-01
3.373000000000000000e+03,4.955391705152578652e-05,8.213520050048828125e-03,4.966313838958740234e-01
3.374000000000000000e+03,4.955143958795815706e-05,9.322166442871093750e-03,4.879563152790069580e-01
3.375000000000000000e+03,4.956170960213057697e-05,8.964538574218750000e-03,4.860838055610656738e-01
3.376000000000000000e+03,4.954700489179231226e-05,9.191036224365234375e-03,4.872906804084777832e-01
3.377000000000000000e+03,4.954321775585412979e-05,5.435943603515625000e-03,4.823094308376312256e-01
3.378000000000000000e+03,4.953701136400923133e-05,6.818771362304687500e-03,4.878612160682678223e-01
3.379000000000000000e+03,4.953232200932689011e-05,8.893013000488281250e-03,4.896825551986694336e-01
3.380000000000000000e+03,4.952416929882019758e-05,1.049041748046875000e-02,4.868591129779815674e-01
3.381000000000000000e+03,4.951698429067619145e-05,1.369714736938476562e-02,4.795298874378204346e-01
3.382000000000000000e+03,4.952740346197970212e-05,1.972913742065429688e-02,4.761213064193725586e-01
3.383000000000000000e+03,4.951491064275614917e-05,1.541376113891601562e-02,4.785643815994262695e-01
3.384000000000000000e+03,4.951299342792481184e-05,1.531839370727539062e-02,4.753093719482421875e-01
3.385000000000000000e+03,4.951134542352519929e-05,1.354217529296875000e-02,4.705183207988739014e-01
3.386000000000000000e+03,4.950961010763421655e-05,1.413822174072265625e-02,4.705183207988739014e-01
3.387000000000000000e+03,4.950702714268118143e-05,1.313686370849609375e-02,4.713302552700042725e-01
3.388000000000000000e+03,4.950378206558525562e-05,1.463890075683593750e-02,4.752069711685180664e-01
3.389000000000000000e+03,4.949948925059288740e-05,1.652240753173828125e-02,4.820680618286132812e-01
3.390000000000000000e+03,4.950084257870912552e-05,1.925230026245117188e-02,4.869980812072753906e-01
3.391000000000000000e+03,4.949760113959200680e-05,1.767873764038085938e-02,4.841746687889099121e-01
3.392000000000000000e+03,4.951000664732418954e-05,2.313852310180664062e-02,5.272649526596069336e-01
3.393000000000000000e+03,4.949343565385788679e-05,1.950263977050781250e-02,4.985990524291992188e-01
3.394000000000000000e+03,4.948937930748797953e-05,1.721382141113281250e-02,4.992646574974060059e-01
3.395000000000000000e+03,4.948224523104727268e-05,1.161098480224609375e-02,4.992646574974060059e-01
3.396000000000000000e+03,4.947647539665922523e-05,7.796287536621093750e-03,5.008007287979125977e-01
3.397000000000000000e+03,4.947115667164325714e-05,3.087520599365234375e-03,4.967703819274902344e-01
3.398000000000000000e+03,4.946533590555191040e-05,3.015995025634765625e-03,4.856522083282470703e-01
3.399000000000000000e+03,4.946131957694888115e-05,5.441904067993164062e-03,4.795298874378204346e-01
3.400000000000000000e+03,4.945796536048874259e-05,7.343292236328125000e-03,4.710449874401092529e-01
3.401000000000000000e+03,4.945512409904040396e-05,8.767843246459960938e-03,4.682727754116058350e-01
3.402000000000000000e+03,4.945026375935412943e-05,8.058547973632812500e-03,4.652957022190093994e-01
3.403000000000000000e+03,4.944685497321188450e-05,6.467103958129882812e-03,4.640010297298431396e-01
3.404000000000000000e+03,4.944299143971875310e-05,7.116794586181640625e-03,4.627063274383544922e-01
3.405000000000000000e+03,4.943962630932219326e-05,7.885694503784179688e-03,4.628087282180786133e-01
3.406000000000000000e+03,4.943376916344277561e-05,9.620189666748046875e-03,4.643374979496002197e-01
3.407000000000000000e+03,4.942948726238682866e-05,8.916854858398437500e-03,4.605046510696411133e-01
3.408000000000000000e+03,4.942833038512617350e-05,7.933378219604492188e-03,4.519319534301757812e-01
3.409000000000000000e+03,4.942567829857580364e-05,8.374452590942382812e-03,4.557647705078125000e-01
3.410000000000000000e+03,4.941954102832823992e-05,6.198883056640625000e-03,4.467093348503112793e-01
3.411000000000000000e+03,4.941537918057292700e-05,2.068281173706054688e-03,4.367907643318176270e-01
3.412000000000000000e+03,4.946970875607803464e-05,8.702278137207031250e-03,4.216641783714294434e-01
3.413000000000000000e+03,4.941408769809640944e-05,8.583068847656250000e-04,4.351157248020172119e-01
3.414000000000000000e+03,4.941158476867713034e-05,3.576278686523437500e-05,4.319557845592498779e-01
3.415000000000000000e+03,4.940805956721305847e-05,8.583068847656250000e-04,4.311000108718872070e-01
3.416000000000000000e+03,4.940506187267601490e-05,2.324581146240234375e-03,4.324385821819305420e-01
3.417000000000000000e+03,4.940454527968540788e-05,2.497434616088867188e-03,4.395776093006134033e-01
3.418000000000000000e+03,4.939838618156500161e-05,2.121925354003906250e-03,4.394752085208892822e-01
3.419000000000000000e+03,4.939571954309940338e-05,2.908706665039062500e-03,4.396726787090301514e-01
3.420000000000000000e+03,4.939139034831896424e-05,2.908706665039062500e-03,4.402944445610046387e-01
3.421000000000000000e+03,4.938812708132900298e-05,2.193450927734375000e-03,4.358910620212554932e-01
3.422000000000000000e+03,4.938521306030452251e-05,5.125999450683593750e-03,4.120893776416778564e-01
3.423000000000000000e+03,4.937905396218411624e-05,5.114078521728515625e-03,4.184530675411224365e-01
3.424000000000000000e+03,4.937557605444453657e-05,7.122755050659179688e-03,4.156735241413116455e-01
3.425000000000000000e+03,4.937005360261537135e-05,1.279711723327636719e-02,4.052868187427520752e-01
3.426000000000000000e+03,4.936303957947529852e-05,2.236366271972656250e-02,3.881999254226684570e-01
3.427000000000000000e+03,4.935742617817595601e-05,3.091096878051757812e-02,3.789542913436889648e-01
3.428000000000000000e+03,4.935390461469069123e-05,3.328323364257812500e-02,3.764234483242034912e-01
3.429000000000000000e+03,4.935245306114666164e-05,3.225803375244140625e-02,3.815436363220214844e-01
3.430000000000000000e+03,4.935081960866227746e-05,2.991557121276855469e-02,3.852301836013793945e-01
3.431000000000000000e+03,4.934809840051457286e-05,2.580881118774414062e-02,3.897359967231750488e-01
3.432000000000000000e+03,4.934494063491001725e-05,2.034902572631835938e-02,3.959021866321563721e-01
3.433000000000000000e+03,4.934096432407386601e-05,1.599192619323730469e-02,3.810169994831085205e-01
3.434000000000000000e+03,4.933409582008607686e-05,1.668930053710937500e-02,3.859470486640930176e-01
3.435000000000000000e+03,4.932290539727546275e-05,1.699328422546386719e-02,3.861884176731109619e-01
3.436000000000000000e+03,4.932315277983434498e-05,2.217292785644531250e-03,3.819752037525177002e-01
3.437000000000000000e+03,4.931599323754198849e-05,9.721517562866210938e-03,3.841257095336914062e-01
3.438000000000000000e+03,4.930367140332236886e-05,6.204843521118164062e-03,3.780984878540039062e-01
3.439000000000000000e+03,4.929300121148116887e-05,4.529953002929687500e-04,3.688601553440093994e-01
3.440000000000000000e+03,4.928642010781913996e-05,6.175041198730468750e-03,3.612529635429382324e-01
3.441000000000000000e+03,4.927962800138629973e-05,1.198053359985351562e-02,3.557012081146240234e-01
3.442000000000000000e+03,4.929350689053535461e-05,9.632110595703125000e-03,3.431127965450286865e-01
3.443000000000000000e+03,4.927875488647259772e-05,1.140832901000976562e-02,3.526363968849182129e-01
3.444000000000000000e+03,4.927413829136639833e-05,1.375675201416015625e-02,3.569446802139282227e-01
3.445000000000000000e+03,4.927066038362681866e-05,1.270771026611328125e-02,3.610627949237823486e-01
3.446000000000000000e+03,4.926832480123266578e-05,1.027584075927734375e-02,3.636887371540069580e-01
3.447000000000000000e+03,4.926438850816339254e-05,1.171827316284179688e-02,3.583783507347106934e-01
3.448000000000000000e+03,4.926430119667202234e-05,6.377696990966796875e-04,3.621599972248077393e-01
3.449000000000000000e+03,4.926135443383827806e-05,5.590915679931640625e-03,3.602508604526519775e-01
3.450000000000000000e+03,4.925935354549437761e-05,6.842613220214843750e-03,3.580418527126312256e-01
3.451000000000000000e+03,4.925757457385770977e-05,8.535385131835937500e-03,3.512027263641357422e-01
3.452000000000000000e+03,4.925455141346901655e-05,8.940696716308593750e-03,3.491912186145782471e-01
3.453000000000000000e+03,4.925144094158895314e-05,9.322166442871093750e-03,3.493375182151794434e-01
3.454000000000000000e+03,4.924799577565863729e-05,1.090764999389648438e-02,3.499080538749694824e-01
3.455000000000000000e+03,4.924497625324875116e-05,1.106262207031250000e-02,3.511076271533966064e-01
3.456000000000000000e+03,4.924166569253429770e-05,1.175403594970703125e-02,3.522560298442840576e-01
3.457000000000000000e+03,4.923589585814625025e-05,1.230239868164062500e-02,3.503908216953277588e-01
3.458000000000000000e+03,4.923236701870337129e-05,1.472234725952148438e-02,3.562278449535369873e-01
3.459000000000000000e+03,4.922912921756505966e-05,1.810789108276367188e-02,3.480940461158752441e-01
3.460000000000000000e+03,4.922570587950758636e-05,1.161098480224609375e-02,3.269914388656616211e-01
3.461000000000000000e+03,4.922043808619491756e-05,1.049041748046875000e-02,3.309632539749145508e-01
3.462000000000000000e+03,4.921637082588858902e-05,7.581710815429687500e-03,3.305828869342803955e-01
3.463000000000000000e+03,4.921191066387109458e-05,4.303455352783203125e-03,3.278545439243316650e-01
3.464000000000000000e+03,4.920573701383545995e-05,1.299381256103515625e-03,3.223100900650024414e-01
3.465000000000000000e+03,4.919910134049132466e-05,3.862380981445312500e-03,3.241753280162811279e-01
3.466000000000000000e+03,4.918828199151903391e-05,2.384185791015625000e-04,3.125012516975402832e-01
3.467000000000000000e+03,4.917973274132236838e-05,8.916854858398437500e-03,3.138836920261383057e-01
3.468000000000000000e+03,4.917462501907721162e-05,1.230239868164062500e-02,3.193403780460357666e-01
3.469000000000000000e+03,4.916964098811149597e-05,1.510381698608398438e-02,3.286152780055999756e-01
3.470000000000000000e+03,4.916420220979489386e-05,1.531839370727539062e-02,3.373269438743591309e-01
3.471000000000000000e+03,4.915533645544201136e-05,1.341104507446289062e-02,3.445025682449340820e-01
3.472000000000000000e+03,4.914841701975092292e-05,1.083612442016601562e-02,3.450731039047241211e-01
3.473000000000000000e+03,4.916052785119973123e-05,6.818771362304687500e-03,3.499592542648315430e-01
3.474000000000000000e+03,4.914529199595563114e-05,5.328655242919921875e-03,3.466091454029083252e-01
3.475000000000000000e+03,4.913718294119462371e-05,5.435943603515625000e-03,3.374220430850982666e-01
3.476000000000000000e+03,4.913127850159071386e-05,4.804134368896484375e-03,3.243142962455749512e-01
3.477000000000000000e+03,4.912603617412969470e-05,2.717971801757812500e-03,3.096266090869903564e-01
3.478000000000000000e+03,4.912384974886663258e-05,1.764297485351562500e-03,2.933662533760070801e-01
3.479000000000000000e+03,4.912048461847007275e-05,5.900859832763671875e-04,2.895846366882324219e-01
3.480000000000000000e+03,4.911967334919609129e-05,1.215934753417968750e-03,2.920276820659637451e-01
3.481000000000000000e+03,4.911547875963151455e-05,1.686811447143554688e-03,2.923129498958587646e-01
3.482000000000000000e+03,4.911237556370906532e-05,4.637241363525390625e-03,2.852324247360229492e-01
3.483000000000000000e+03,4.910994175588712096e-05,5.829334259033203125e-03,2.769157588481903076e-01
3.484000000000000000e+03,4.910745701636187732e-05,5.340576171875000000e-03,2.707495689392089844e-01
3.485000000000000000e+03,4.910445932182483375e-05,2.527236938476562500e-03,2.674945592880249023e-01
3.486000000000000000e+03,4.909923518425785005e-05,2.288818359375000000e-03,2.703179717063903809e-01
3.487000000000000000e+03,4.909230483463034034e-05,1.019239425659179688e-02,2.754308879375457764e-01
3.488000000000000000e+03,4.908677510684356093e-05,1.564025878906250000e-02,2.813118398189544678e-01
3.489000000000000000e+03,4.908165647066198289e-05,1.696348190307617188e-02,2.845229208469390869e-01
3.490000000000000000e+03,4.907744005322456360e-05,1.764297485351562500e-02,2.784005999565124512e-01
3.491000000000000000e+03,4.907368565909564495e-05,1.634359359741210938e-02,2.715614736080169678e-01
3.492000000000000000e+03,4.906859976472333074e-05,1.583099365234375000e-02,2.630984783172607422e-01
3.493000000000000000e+03,4.906428875983692706e-05,1.493692398071289062e-02,2.624767720699310303e-01
3.494000000000000000e+03,4.906053072772920132e-05,1.568794250488281250e-02,2.597483992576599121e-01
3.495000000000000000e+03,4.909941344521939754e-05,5.841255187988281250e-04,2.737046480178833008e-01
3.496000000000000000e+03,4.905808236799202859e-05,1.261234283447265625e-02,2.623816728591918945e-01
3.497000000000000000e+03,4.905265814159065485e-05,1.213550567626953125e-02,2.641444802284240723e-01
3.498000000000000000e+03,4.904819070361554623e-05,1.213550567626953125e-02,2.583659589290618896e-01
3.499000000000000000e+03,4.904348679701797664e-05,1.270771026611328125e-02,2.583147585391998291e-01
3.500000000000000000e+03,4.903789886157028377e-05,1.374483108520507812e-02,2.502906322479248047e-01
3.501000000000000000e+03,4.903165972791612148e-05,1.429319381713867188e-02,2.438318729400634766e-01
3.502000000000000000e+03,4.902216824120841920e-05,1.184940338134765625e-02,2.267230302095413208e-01
3.503000000000000000e+03,4.901345164398662746e-05,8.988380432128906250e-03,2.096654176712036133e-01
3.504000000000000000e+03,4.900538260699249804e-05,3.719329833984375000e-03,1.861124336719512939e-01
3.505000000000000000e+03,4.899846317130140960e-05,1.269578933715820312e-03,1.699618250131607056e-01
3.506000000000000000e+03,4.899196937913075089e-05,7.075071334838867188e-03,1.506220400333404541e-01
3.507000000000000000e+03,4.898657061858102679e-05,1.009106636047363281e-02,1.449312865734100342e-01
3.508000000000000000e+03,4.897959661320783198e-05,1.220703125000000000e-02,1.424516439437866211e-01
3.509000000000000000e+03,4.897119288216345012e-05,1.270771026611328125e-02,1.480399817228317261e-01
3.510000000000000000e+03,4.896376049146056175e-05,1.202821731567382812e-02,1.476523131132125854e-01
3.511000000000000000e+03,4.895746315014548600e-05,1.221895217895507812e-02,1.509511917829513550e-01
3.512000000000000000e+03,4.895419260719791055e-05,4.559755325317382812e-03,1.298924982547760010e-01
3.513000000000000000e+03,4.894527228316292167e-05,5.710124969482421875e-03,1.268349885940551758e-01
3.514000000000000000e+03,4.893843288300558925e-05,8.255243301391601562e-03,1.257378011941909790e-01
3.515000000000000000e+03,4.893268487649038434e-05,8.368492126464843750e-03,1.193887442350387573e-01
3.516000000000000000e+03,4.892287688562646508e-05,1.102089881896972656e-02,1.072684675455093384e-01
3.517000000000000000e+03,4.891674689133651555e-05,5.125999450683593750e-03,9.580650180578231812e-02
3.518000000000000000e+03,4.891048592980951071e-05,5.304813385009765625e-03,9.909806400537490845e-02
3.519000000000000000e+03,4.890366471954621375e-05,7.969141006469726562e-03,9.299769997596740723e-02
3.520000000000000000e+03,4.889889896730892360e-05,8.916854858398437500e-03,9.370721876621246338e-02
3.521000000000000000e+03,4.889420961262658238e-05,8.070468902587890625e-03,8.807497471570968628e-02
3.522000000000000000e+03,4.888895637122914195e-05,4.899501800537109375e-03,7.638626545667648315e-02
3.523000000000000000e+03,4.888486364507116377e-05,5.346536636352539062e-03,7.176344841718673706e-02
3.524000000000000000e+03,4.887924660579301417e-05,6.216764450073242188e-03,6.588982790708541870e-02
3.525000000000000000e+03,4.887637260253541172e-05,7.951259613037109375e-03,6.139867007732391357e-02
3.526000000000000000e+03,4.887138857156969607e-05,8.571147918701171875e-03,5.940178409218788147e-02
3.527000000000000000e+03,4.886833266937173903e-05,1.046061515808105469e-02,5.815830826759338379e-02
3.528000000000000000e+03,4.886514579993672669e-05,9.053945541381835938e-03,6.646036356687545776e-02
3.529000000000000000e+03,4.886230090050958097e-05,8.857250213623046875e-03,7.543537020683288574e-02
3.530000000000000000e+03,4.885919042862951756e-05,5.811452865600585938e-03,8.994020521640777588e-02
3.531000000000000000e+03,4.885593079961836338e-05,1.046061515808105469e-02,1.046425327658653259e-01
3.532000000000000000e+03,4.885378439212217927e-05,6.324052810668945312e-03,1.092287749052047729e-01
3.533000000000000000e+03,4.885169619228690863e-05,3.314018249511718750e-03,1.120887845754623413e-01
3.534000000000000000e+03,4.885053567704744637e-05,1.400709152221679688e-03,1.123301535844802856e-01
3.535000000000000000e+03,4.892460128758102655e-05,9.012222290039062500e-03,1.547255218029022217e-01
3.536000000000000000e+03,4.884873487753793597e-05,2.324581146240234375e-04,1.170992702245712280e-01
3.537000000000000000e+03,4.884567169938236475e-05,2.467632293701171875e-03,1.197690963745117188e-01
3.538000000000000000e+03,4.884313239017501473e-05,3.433227539062500000e-03,1.190522685647010803e-01
3.539000000000000000e+03,4.884114969172514975e-05,4.303455352783203125e-03,1.183939501643180847e-01
3.540000000000000000e+03,4.883850851911120117e-05,4.422664642333984375e-03,1.139466911554336548e-01
3.541000000000000000e+03,4.883481597062200308e-05,5.567073822021484375e-03,1.068881005048751831e-01
3.542000000000000000e+03,4.885868838755413890e-05,6.514787673950195312e-03,5.791692435741424561e-02
3.543000000000000000e+03,4.883389556198380888e-05,3.480911254882812500e-03,9.843243658542633057e-02
3.544000000000000000e+03,4.882993744104169309e-05,9.071826934814453125e-03,8.602689206600189209e-02
3.545000000000000000e+03,4.882661232841201127e-05,9.286403656005859375e-03,8.488582074642181396e-02
3.546000000000000000e+03,4.882170105702243745e-05,8.988380432128906250e-03,8.578551560640335083e-02
3.547000000000000000e+03,4.881899440078996122e-05,8.058547973632812500e-03,8.378131687641143799e-02
3.548000000000000000e+03,4.881600034423172474e-05,6.806850433349609375e-03,8.612198382616043091e-02
3.549000000000000000e+03,4.881287168245762587e-05,5.722045898437500000e-03,8.230376988649368286e-02
3.550000000000000000e+03,4.880846972810104489e-05,5.280971527099609375e-03,8.292550593614578247e-02
3.551000000000000000e+03,4.880545020569115877e-05,5.578994750976562500e-03,7.328487932682037354e-02
3.552000000000000000e+03,4.880279811914078891e-05,8.034706115722656250e-03,6.545826792716979980e-02
3.553000000000000000e+03,4.880018241237848997e-05,8.904933929443359375e-03,5.576643720269203186e-02
3.554000000000000000e+03,4.879898915532976389e-05,1.026391983032226562e-02,5.295763164758682251e-02
3.555000000000000000e+03,4.879730113316327333e-05,1.112222671508789062e-02,5.439129471778869629e-02
3.556000000000000000e+03,4.879588959738612175e-05,1.424551010131835938e-02,5.730249732732772827e-02
3.557000000000000000e+03,4.879636981058865786e-05,1.351833343505859375e-02,5.906531587243080139e-02
3.558000000000000000e+03,4.879458356299437582e-05,1.392364501953125000e-02,5.810710042715072632e-02
3.559000000000000000e+03,4.879301559412851930e-05,1.443624496459960938e-02,6.445616483688354492e-02
3.560000000000000000e+03,4.879202242591418326e-05,1.486539840698242188e-02,6.722108274698257446e-02
3.561000000000000000e+03,4.879097468801774085e-05,1.579523086547851562e-02,7.071014493703842163e-02
3.562000000000000000e+03,4.878973413724452257e-05,1.730918884277343750e-02,7.376033067703247070e-02
3.563000000000000000e+03,4.878855543211102486e-05,1.773834228515625000e-02,7.648135721683502197e-02
3.564000000000000000e+03,4.878673644270747900e-05,1.778602600097656250e-02,7.977291941642761230e-02
3.565000000000000000e+03,4.878520849160850048e-05,1.896619796752929688e-02,8.564653992652893066e-02
3.566000000000000000e+03,4.878377876593731344e-05,1.829862594604492188e-02,8.717528730630874634e-02
3.567000000000000000e+03,4.878310573985800147e-05,1.714229583740234375e-02,8.936966210603713989e-02
3.568000000000000000e+03,4.878188337897881866e-05,1.624822616577148438e-02,8.841145038604736328e-02
3.569000000000000000e+03,4.878107938566245139e-05,1.735687255859375000e-02,8.635605126619338989e-02
3.570000000000000000e+03,4.877970059169456363e-05,1.791715621948242188e-02,8.607809245586395264e-02
3.571000000000000000e+03,4.877644823864102364e-05,1.738071441650390625e-02,8.259635418653488159e-02
3.572000000000000000e+03,4.877449828200042248e-05,1.783370971679687500e-02,8.454203605651855469e-02
3.573000000000000000e+03,4.877331230090931058e-05,1.622438430786132812e-02,8.459323644638061523e-02
3.574000000000000000e+03,4.877064202446490526e-05,1.909732818603515625e-02,8.702899515628814697e-02
